date,driverId,constructorId,number,grid,positionOrder,points,laps,milliseconds,fastestLap,rank,fastestLapSpeed,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
2019,830,9,33,2,1,26.0,64,6271275,61,1,214.839,21.5,87.83,991.63,0.97,26.44,185.46,1.01
2019,20,6,5,20,2,18.0,64,6278608,63,2,214.423,21.5,87.83,991.63,0.97,26.44,185.46,1.01
2019,826,5,26,14,3,15.0,64,6279580,61,6,211.900,21.5,87.83,991.63,0.97,26.44,185.46,1.01
2019,840,211,18,15,4,12.0,64,6280241,61,8,211.566,21.5,87.83,991.63,0.97,26.44,185.46,1.01
2019,832,1,55,7,5,10.0,64,6280858,63,9,211.538,21.5,87.83,991.63,0.97,26.44,185.46,1.01
2019,848,5,23,16,6,8.0,64,6281327,63,10,211.514,21.5,87.83,991.63,0.97,26.44,185.46,1.01
2019,154,210,8,6,7,6.0,64,6288113,55,7,211.797,21.5,87.83,991.63,0.97,26.44,185.46,1.01
2019,825,210,20,12,8,4.0,64,6290040,62,5,212.450,21.5,87.83,991.63,0.97,26.44,185.46,1.01
2019,1,131,44,1,9,2.0,64,6290942,64,12,208.935,21.5,87.83,991.63,0.97,26.44,185.46,1.01
2019,9,3,88,18,10,1.0,64,6296262,63,13,208.271,21.5,87.83,991.63,0.97,26.44,185.46,1.01
2019,847,3,63,17,11,0.0,64,6297679,60,3,212.510,21.5,87.83,991.63,0.97,26.44,185.46,1.01
2019,8,51,7,5,12,0.0,64,6313489,60,15,206.960,21.5,87.83,991.63,0.97,26.44,185.46,1.01
2019,841,51,99,11,13,0.0,64,6315124,60,14,207.646,21.5,87.83,991.63,0.97,26.44,185.46,1.01
2019,842,9,10,4,14,0.0,61,\N,56,4,212.483,21.5,87.83,991.63,0.97,26.44,185.46,1.01
2019,822,131,77,3,15,0.0,56,\N,54,11,210.374,21.5,87.83,991.63,0.97,26.44,185.46,1.01
2019,807,4,27,9,16,0.0,39,\N,18,17,183.826,21.5,87.83,991.63,0.97,26.44,185.46,1.01
2019,844,6,16,10,17,0.0,27,\N,17,16,187.764,21.5,87.83,991.63,0.97,26.44,185.46,1.01
2019,846,1,4,19,18,0.0,25,\N,16,18,180.788,21.5,87.83,991.63,0.97,26.44,185.46,1.01
2019,817,4,3,13,19,0.0,13,\N,10,19,177.719,21.5,87.83,991.63,0.97,26.44,185.46,1.01
2019,815,211,11,8,20,0.0,1,\N,\N,0,\N,21.5,87.83,991.63,0.97,26.44,185.46,1.01
2019,1,131,44,3,1,25.0,70,5703796,60,2,200.840,25.66,33.89,986.48,0.0,44.1,192.78,1.19
2019,830,9,33,1,2,19.0,70,5721592,69,1,204.552,25.66,33.89,986.48,0.0,44.1,192.78,1.19
2019,20,6,5,5,3,15.0,70,5765229,65,4,197.673,25.66,33.89,986.48,0.0,44.1,192.78,1.19
2019,844,6,16,4,4,12.0,70,5769046,49,5,195.937,25.66,33.89,986.48,0.0,44.1,192.78,1.19
2019,832,1,55,8,5,10.0,69,\N,66,10,194.706,25.66,33.89,986.48,0.0,44.1,192.78,1.19
2019,842,9,10,6,6,8.0,69,\N,65,12,194.602,25.66,33.89,986.48,0.0,44.1,192.78,1.19
2019,8,51,7,10,7,6.0,69,\N,65,9,195.000,25.66,33.89,986.48,0.0,44.1,192.78,1.19
2019,822,131,77,2,8,4.0,69,\N,59,3,198.807,25.66,33.89,986.48,0.0,44.1,192.78,1.19
2019,846,1,4,7,9,2.0,69,\N,65,13,194.260,25.66,33.89,986.48,0.0,44.1,192.78,1.19
2019,848,5,23,12,10,1.0,69,\N,65,7,195.626,25.66,33.89,986.48,0.0,44.1,192.78,1.19
2019,815,211,11,16,11,0.0,69,\N,47,15,192.962,25.66,33.89,986.48,0.0,44.1,192.78,1.19
2019,807,4,27,11,12,0.0,69,\N,59,14,193.161,25.66,33.89,986.48,0.0,44.1,192.78,1.19
2019,825,210,20,14,13,0.0,69,\N,67,11,194.691,25.66,33.89,986.48,0.0,44.1,192.78,1.19
2019,817,4,3,20,14,0.0,69,\N,49,8,195.098,25.66,33.89,986.48,0.0,44.1,192.78,1.19
2019,826,5,26,13,15,0.0,68,\N,55,16,192.496,25.66,33.89,986.48,0.0,44.1,192.78,1.19
2019,847,3,63,15,16,0.0,68,\N,66,17,191.435,25.66,33.89,986.48,0.0,44.1,192.78,1.19
2019,840,211,18,18,17,0.0,68,\N,52,6,195.670,25.66,33.89,986.48,0.0,44.1,192.78,1.19
2019,841,51,99,17,18,0.0,68,\N,64,19,189.712,25.66,33.89,986.48,0.0,44.1,192.78,1.19
2019,9,3,88,19,19,0.0,67,\N,42,20,189.026,25.66,33.89,986.48,0.0,44.1,192.78,1.19
2019,154,210,8,9,20,0.0,49,\N,46,18,190.457,25.66,33.89,986.48,0.0,44.1,192.78,1.19
2019,844,6,16,1,1,25.0,44,5025710,23,4,236.390,17.4,57.03,968.26,0.0,28.12,154.29,2.04
2019,1,131,44,3,2,18.0,44,5026691,24,3,236.577,17.4,57.03,968.26,0.0,28.12,154.29,2.04
2019,822,131,77,4,3,15.0,44,5038295,27,2,236.832,17.4,57.03,968.26,0.0,28.12,154.29,2.04
2019,20,6,5,2,4,13.0,44,5052132,36,1,236.957,17.4,57.03,968.26,0.0,28.12,154.29,2.04
2019,848,9,23,17,5,10.0,44,5107035,41,5,234.537,17.4,57.03,968.26,0.0,28.12,154.29,2.04
2019,815,211,11,7,6,8.0,44,5110158,29,13,231.790,17.4,57.03,968.26,0.0,28.12,154.29,2.04
2019,826,5,26,19,7,6.0,44,5115367,26,7,233.157,17.4,57.03,968.26,0.0,28.12,154.29,2.04
2019,807,4,27,12,8,4.0,44,5132349,34,9,232.714,17.4,57.03,968.26,0.0,28.12,154.29,2.04
2019,842,5,10,13,9,2.0,44,5134878,21,17,229.848,17.4,57.03,968.26,0.0,28.12,154.29,2.04
2019,840,211,18,16,10,1.0,44,5135548,34,10,232.697,17.4,57.03,968.26,0.0,28.12,154.29,2.04
2019,846,1,4,11,11,0.0,43,\N,21,8,232.774,17.4,57.03,968.26,0.0,28.12,154.29,2.04
2019,825,210,20,8,12,0.0,43,\N,33,11,232.012,17.4,57.03,968.26,0.0,28.12,154.29,2.04
2019,154,210,8,9,13,0.0,43,\N,18,16,230.744,17.4,57.03,968.26,0.0,28.12,154.29,2.04
2019,817,4,3,10,14,0.0,43,\N,21,18,228.285,17.4,57.03,968.26,0.0,28.12,154.29,2.04
2019,847,3,63,14,15,0.0,43,\N,34,14,231.622,17.4,57.03,968.26,0.0,28.12,154.29,2.04
2019,8,51,7,6,16,0.0,43,\N,37,12,231.850,17.4,57.03,968.26,0.0,28.12,154.29,2.04
2019,9,3,88,0,17,0.0,43,\N,33,15,230.858,17.4,57.03,968.26,0.0,28.12,154.29,2.04
2019,841,51,99,18,18,0.0,42,\N,31,6,234.421,17.4,57.03,968.26,0.0,28.12,154.29,2.04
2019,832,1,55,15,19,0.0,1,\N,\N,0,\N,17.4,57.03,968.26,0.0,28.12,154.29,2.04
2019,830,9,33,5,20,0.0,0,\N,\N,0,\N,17.4,57.03,968.26,0.0,28.12,154.29,2.04
2019,844,6,16,1,1,25.0,53,4526665,47,4,251.235,21.1,51.57,989.24,0.0,33.04,221.07,1.57
2019,822,131,77,3,2,18.0,53,4527500,47,3,251.690,21.1,51.57,989.24,0.0,33.04,221.07,1.57
2019,1,131,44,2,3,16.0,53,4561864,51,1,255.014,21.1,51.57,989.24,0.0,33.04,221.07,1.57
2019,817,4,3,5,4,12.0,53,4572180,53,7,249.859,21.1,51.57,989.24,0.0,33.04,221.07,1.57
2019,807,4,27,6,5,10.0,53,4584830,53,8,249.337,21.1,51.57,989.24,0.0,33.04,221.07,1.57
2019,848,9,23,8,6,8.0,53,4585980,45,6,250.165,21.1,51.57,989.24,0.0,33.04,221.07,1.57
2019,815,211,11,18,7,6.0,53,4600467,35,9,248.953,21.1,51.57,989.24,0.0,33.04,221.07,1.57
2019,830,9,33,19,8,4.0,53,4601157,41,5,250.830,21.1,51.57,989.24,0.0,33.04,221.07,1.57
2019,841,51,99,10,9,2.0,52,\N,44,15,246.793,21.1,51.57,989.24,0.0,33.04,221.07,1.57
2019,846,1,4,16,10,1.0,52,\N,52,11,248.141,21.1,51.57,989.24,0.0,33.04,221.07,1.57
2019,842,5,10,17,11,0.0,52,\N,51,10,248.611,21.1,51.57,989.24,0.0,33.04,221.07,1.57
2019,840,211,18,9,12,0.0,52,\N,31,12,247.784,21.1,51.57,989.24,0.0,33.04,221.07,1.57
2019,20,6,5,4,13,0.0,52,\N,50,2,251.872,21.1,51.57,989.24,0.0,33.04,221.07,1.57
2019,847,3,63,14,14,0.0,52,\N,51,16,245.807,21.1,51.57,989.24,0.0,33.04,221.07,1.57
2019,8,51,7,0,15,0.0,52,\N,52,13,247.039,21.1,51.57,989.24,0.0,33.04,221.07,1.57
2019,154,210,8,13,16,0.0,52,\N,31,17,245.393,21.1,51.57,989.24,0.0,33.04,221.07,1.57
2019,9,3,88,15,17,0.0,51,\N,47,18,245.382,21.1,51.57,989.24,0.0,33.04,221.07,1.57
2019,825,210,20,11,18,0.0,43,\N,38,14,246.968,21.1,51.57,989.24,0.0,33.04,221.07,1.57
2019,826,5,26,12,19,0.0,29,\N,19,20,243.142,21.1,51.57,989.24,0.0,33.04,221.07,1.57
2019,832,1,55,7,20,0.0,27,\N,10,19,243.525,21.1,51.57,989.24,0.0,33.04,221.07,1.57
2019,20,6,5,3,1,25.0,61,7113667,57,5,173.916,29.97,66.46,1010.94,0.0,35.75,166.88,1.86
2019,844,6,16,1,2,18.0,61,7116308,59,4,174.047,29.97,66.46,1010.94,0.0,35.75,166.88,1.86
2019,830,9,33,4,3,15.0,61,7117488,56,8,173.298,29.97,66.46,1010.94,0.0,35.75,166.88,1.86
2019,1,131,44,2,4,12.0,61,7118275,58,7,173.730,29.97,66.46,1010.94,0.0,35.75,166.88,1.86
2019,822,131,77,5,5,10.0,61,7119786,58,2,176.046,29.97,66.46,1010.94,0.0,35.75,166.88,1.86
2019,848,9,23,6,6,8.0,61,7125330,59,9,173.159,29.97,66.46,1010.94,0.0,35.75,166.88,1.86
2019,846,1,4,9,7,6.0,61,7128436,58,11,172.412,29.97,66.46,1010.94,0.0,35.75,166.88,1.86
2019,842,5,10,11,8,4.0,61,7129214,58,13,172.326,29.97,66.46,1010.94,0.0,35.75,166.88,1.86
2019,807,4,27,8,9,2.0,61,7130385,59,12,172.333,29.97,66.46,1010.94,0.0,35.75,166.88,1.86
2019,841,51,99,10,10,1.0,61,7141522,59,10,172.553,29.97,66.46,1010.94,0.0,35.75,166.88,1.86
2019,154,210,8,17,11,0.0,61,7149103,54,16,171.507,29.97,66.46,1010.94,0.0,35.75,166.88,1.86
2019,832,1,55,7,12,0.0,61,7149641,41,15,172.001,29.97,66.46,1010.94,0.0,35.75,166.88,1.86
2019,840,211,18,16,13,0.0,61,7150086,57,6,173.760,29.97,66.46,1010.94,0.0,35.75,166.88,1.86
2019,817,4,3,20,14,0.0,61,7151327,55,14,172.088,29.97,66.46,1010.94,0.0,35.75,166.88,1.86
2019,826,5,26,14,15,0.0,61,7151845,57,3,174.634,29.97,66.46,1010.94,0.0,35.75,166.88,1.86
2019,9,3,88,19,16,0.0,61,7160691,59,18,170.674,29.97,66.46,1010.94,0.0,35.75,166.88,1.86
2019,825,210,20,13,17,0.0,61,7200189,58,1,178.168,29.97,66.46,1010.94,0.0,35.75,166.88,1.86
2019,8,51,7,12,18,0.0,49,\N,18,19,170.245,29.97,66.46,1010.94,0.0,35.75,166.88,1.86
2019,815,211,11,15,19,0.0,42,\N,15,17,170.850,29.97,66.46,1010.94,0.0,35.75,166.88,1.86
2019,847,3,63,18,20,0.0,34,\N,29,20,168.322,29.97,66.46,1010.94,0.0,35.75,166.88,1.86
2019,1,131,44,2,1,26.0,53,5618992,51,1,219.847,22.03,67.42,1016.78,0.01,34.33,255.18,1.87
2019,822,131,77,4,2,18.0,53,5622821,50,3,218.580,22.03,67.42,1016.78,0.01,34.33,255.18,1.87
2019,844,6,16,1,3,15.0,53,5624204,52,2,218.860,22.03,67.42,1016.78,0.01,34.33,255.18,1.87
2019,830,9,33,9,4,12.0,53,5633202,47,5,217.180,22.03,67.42,1016.78,0.01,34.33,255.18,1.87
2019,848,9,23,0,5,10.0,53,5657340,50,4,217.573,22.03,67.42,1016.78,0.01,34.33,255.18,1.87
2019,832,1,55,5,6,8.0,53,5664881,53,6,214.780,22.03,67.42,1016.78,0.01,34.33,255.18,1.87
2019,815,211,11,11,7,6.0,53,5667720,49,7,214.730,22.03,67.42,1016.78,0.01,34.33,255.18,1.87
2019,846,1,4,7,8,4.0,53,5676741,52,11,214.166,22.03,67.42,1016.78,0.01,34.33,255.18,1.87
2019,825,210,20,13,9,2.0,53,5677771,53,8,214.539,22.03,67.42,1016.78,0.01,34.33,255.18,1.87
2019,807,4,27,6,10,1.0,53,5678833,53,12,213.692,22.03,67.42,1016.78,0.01,34.33,255.18,1.87
2019,840,211,18,14,11,0.0,53,5679813,53,15,213.493,22.03,67.42,1016.78,0.01,34.33,255.18,1.87
2019,826,5,26,19,12,0.0,53,5681488,52,9,214.325,22.03,67.42,1016.78,0.01,34.33,255.18,1.87
2019,8,51,7,15,13,0.0,53,5687902,51,13,213.541,22.03,67.42,1016.78,0.01,34.33,255.18,1.87
2019,842,5,10,16,14,0.0,53,5689068,51,14,213.504,22.03,67.42,1016.78,0.01,34.33,255.18,1.87
2019,841,51,99,12,15,0.0,53,5692338,51,16,213.309,22.03,67.42,1016.78,0.01,34.33,255.18,1.87
2019,9,3,88,18,16,0.0,28,\N,24,19,205.740,22.03,67.42,1016.78,0.01,34.33,255.18,1.87
2019,847,3,63,17,17,0.0,27,\N,18,18,206.998,22.03,67.42,1016.78,0.01,34.33,255.18,1.87
2019,20,6,5,3,18,0.0,26,\N,16,10,214.288,22.03,67.42,1016.78,0.01,34.33,255.18,1.87
2019,817,4,3,10,19,0.0,24,\N,22,17,207.859,22.03,67.42,1016.78,0.01,34.33,255.18,1.87
2019,154,210,8,8,20,0.0,0,\N,\N,0,\N,22.03,67.42,1016.78,0.01,34.33,255.18,1.87
2019,822,131,77,3,1,25.0,52,4906755,49,4,227.571,21.62,57.48,1009.14,0.0,32.18,286.99,5.47
2019,20,6,5,1,2,18.0,52,4920098,38,5,226.929,21.62,57.48,1009.14,0.0,32.18,286.99,5.47
2019,1,131,44,4,3,16.0,52,4920613,45,1,229.770,21.62,57.48,1009.14,0.0,32.18,286.99,5.47
2019,848,9,23,6,4,12.0,52,4966292,36,8,225.332,21.62,57.48,1009.14,0.0,32.18,286.99,5.47
2019,832,1,55,7,5,10.0,52,4975856,46,12,223.434,21.62,57.48,1009.14,0.0,32.18,286.99,5.47
2019,844,6,16,2,6,8.0,51,\N,48,2,228.195,21.62,57.48,1009.14,0.0,32.18,286.99,5.47
2019,842,5,10,9,7,6.0,51,\N,43,17,219.313,21.62,57.48,1009.14,0.0,32.18,286.99,5.47
2019,815,211,11,17,8,4.0,51,\N,46,7,225.706,21.62,57.48,1009.14,0.0,32.18,286.99,5.47
2019,840,211,18,12,9,2.0,51,\N,26,14,220.721,21.62,57.48,1009.14,0.0,32.18,286.99,5.47
2019,826,5,26,14,10,1.0,51,\N,47,10,224.210,21.62,57.48,1009.14,0.0,32.18,286.99,5.47
2019,846,1,4,8,11,0.0,51,\N,31,13,222.121,21.62,57.48,1009.14,0.0,32.18,286.99,5.47
2019,8,51,7,13,12,0.0,51,\N,50,9,224.328,21.62,57.48,1009.14,0.0,32.18,286.99,5.47
2019,154,210,8,10,13,0.0,51,\N,18,16,220.082,21.62,57.48,1009.14,0.0,32.18,286.99,5.47
2019,841,51,99,11,14,0.0,51,\N,51,6,226.322,21.62,57.48,1009.14,0.0,32.18,286.99,5.47
2019,825,210,20,19,15,0.0,51,\N,49,3,227.894,21.62,57.48,1009.14,0.0,32.18,286.99,5.47
2019,847,3,63,18,16,0.0,50,\N,27,18,218.998,21.62,57.48,1009.14,0.0,32.18,286.99,5.47
2019,9,3,88,0,17,0.0,50,\N,44,19,217.012,21.62,57.48,1009.14,0.0,32.18,286.99,5.47
2019,830,9,33,5,18,0.0,14,\N,10,20,214.965,21.62,57.48,1009.14,0.0,32.18,286.99,5.47
2019,817,4,3,16,19,0.0,51,\N,48,11,223.630,21.62,57.48,1009.14,0.0,32.18,286.99,5.47
2019,807,4,27,15,20,0.0,51,\N,47,15,220.237,21.62,57.48,1009.14,0.0,32.18,286.99,5.47
2019,1,131,44,3,1,25.0,71,5808904,66,4,194.993,23.2,46.29,780.51,0.0,41.63,150.47,1.33
2019,20,6,5,2,2,18.0,71,5810670,68,3,195.190,23.2,46.29,780.51,0.0,41.63,150.47,1.33
2019,822,131,77,6,3,15.0,71,5812457,66,5,194.912,23.2,46.29,780.51,0.0,41.63,150.47,1.33
2019,844,6,16,1,4,13.0,71,5815272,53,1,195.557,23.2,46.29,780.51,0.0,41.63,150.47,1.33
2019,848,9,23,5,5,10.0,71,5830303,48,2,195.328,23.2,46.29,780.51,0.0,41.63,150.47,1.33
2019,830,9,33,4,6,8.0,71,5877711,65,11,192.702,23.2,46.29,780.51,0.0,41.63,150.47,1.33
2019,815,211,11,11,7,6.0,71,5882723,70,12,192.512,23.2,46.29,780.51,0.0,41.63,150.47,1.33
2019,817,4,3,13,8,4.0,71,5883828,53,9,193.327,23.2,46.29,780.51,0.0,41.63,150.47,1.33
2019,842,5,10,10,9,2.0,70,\N,53,6,194.824,23.2,46.29,780.51,0.0,41.63,150.47,1.33
2019,807,4,27,12,10,1.0,70,\N,59,14,191.783,23.2,46.29,780.51,0.0,41.63,150.47,1.33
2019,826,5,26,9,11,0.0,70,\N,48,7,193.910,23.2,46.29,780.51,0.0,41.63,150.47,1.33
2019,840,211,18,16,12,0.0,70,\N,68,15,191.473,23.2,46.29,780.51,0.0,41.63,150.47,1.33
2019,832,1,55,7,13,0.0,70,\N,66,10,192.929,23.2,46.29,780.51,0.0,41.63,150.47,1.33
2019,841,51,99,15,14,0.0,70,\N,65,16,191.255,23.2,46.29,780.51,0.0,41.63,150.47,1.33
2019,825,210,20,17,15,0.0,69,\N,53,20,189.691,23.2,46.29,780.51,0.0,41.63,150.47,1.33
2019,847,3,63,19,16,0.0,69,\N,69,17,190.615,23.2,46.29,780.51,0.0,41.63,150.47,1.33
2019,154,210,8,18,17,0.0,69,\N,68,18,189.926,23.2,46.29,780.51,0.0,41.63,150.47,1.33
2019,9,3,88,20,18,0.0,69,\N,63,13,192.009,23.2,46.29,780.51,0.0,41.63,150.47,1.33
2019,8,51,7,14,19,0.0,58,\N,55,8,193.481,23.2,46.29,780.51,0.0,41.63,150.47,1.33
2019,846,1,4,8,20,0.0,48,\N,46,19,189.782,23.2,46.29,780.51,0.0,41.63,150.47,1.33
2020,822,131,77,1,1,25.0,71,5455739,68,2,229.758,,,,,,,
2019,822,131,77,1,1,25.0,56,5635653,37,2,204.696,21.48,29.24,1001.48,0.0,29.08,183.53,2.55
2019,1,131,44,5,2,18.0,56,5639801,26,7,201.600,21.48,29.24,1001.48,0.0,29.08,183.53,2.55
2019,830,9,33,3,3,15.0,56,5640655,42,5,202.077,21.48,29.24,1001.48,0.0,29.08,183.53,2.55
2019,844,6,16,4,4,13.0,56,5687892,44,1,206.374,21.48,29.24,1001.48,0.0,29.08,183.53,2.55
2019,848,9,23,6,5,10.0,56,5713691,42,3,202.458,21.48,29.24,1001.48,0.0,29.08,183.53,2.55
2019,817,4,3,9,6,8.0,56,5726019,28,14,197.354,21.48,29.24,1001.48,0.0,29.08,183.53,2.55
2019,846,1,4,8,7,6.0,56,5726417,44,4,202.365,21.48,29.24,1001.48,0.0,29.08,183.53,2.55
2019,832,1,55,7,8,4.0,55,\N,44,15,196.806,21.48,29.24,1001.48,0.0,29.08,183.53,2.55
2019,807,4,27,11,9,2.0,55,\N,47,6,201.619,21.48,29.24,1001.48,0.0,29.08,183.53,2.55
2019,815,211,11,0,10,1.0,55,\N,34,11,198.141,21.48,29.24,1001.48,0.0,29.08,183.53,2.55
2019,8,51,7,17,11,0.0,55,\N,46,9,199.249,21.48,29.24,1001.48,0.0,29.08,183.53,2.55
2019,826,5,26,13,12,0.0,55,\N,41,8,200.535,21.48,29.24,1001.48,0.0,29.08,183.53,2.55
2019,840,211,18,14,13,0.0,55,\N,42,13,197.716,21.48,29.24,1001.48,0.0,29.08,183.53,2.55
2019,841,51,99,16,14,0.0,55,\N,41,10,198.539,21.48,29.24,1001.48,0.0,29.08,183.53,2.55
2019,154,210,8,15,15,0.0,55,\N,52,18,195.979,21.48,29.24,1001.48,0.0,29.08,183.53,2.55
2019,842,5,10,10,16,0.0,54,\N,31,16,196.795,21.48,29.24,1001.48,0.0,29.08,183.53,2.55
2019,847,3,63,18,17,0.0,54,\N,54,17,196.039,21.48,29.24,1001.48,0.0,29.08,183.53,2.55
2019,825,210,20,12,18,0.0,52,\N,42,12,197.781,21.48,29.24,1001.48,0.0,29.08,183.53,2.55
2019,9,3,88,19,19,0.0,31,\N,22,20,191.147,21.48,29.24,1001.48,0.0,29.08,183.53,2.55
2019,20,6,5,2,20,0.0,7,\N,6,19,194.262,21.48,29.24,1001.48,0.0,29.08,183.53,2.55
2019,830,9,33,1,1,25.0,71,5594678,61,2,218.909,21.02,60.29,924.79,0.0,46.45,149.05,1.29
2019,842,5,10,6,2,18.0,71,5600755,65,9,214.185,21.02,60.29,924.79,0.0,46.45,149.05,1.29
2019,832,1,55,20,3,15.0,71,5603574,63,16,212.039,21.02,60.29,924.79,0.0,46.45,149.05,1.29
2019,8,51,7,8,4,12.0,71,5604130,65,15,212.106,21.02,60.29,924.79,0.0,46.45,149.05,1.29
2019,841,51,99,12,5,10.0,71,5604879,49,14,212.440,21.02,60.29,924.79,0.0,46.45,149.05,1.29
2019,817,4,3,11,6,8.0,71,5605219,44,11,213.278,21.02,60.29,924.79,0.0,46.45,149.05,1.29
2019,1,131,44,3,7,6.0,71,5605817,46,3,218.232,21.02,60.29,924.79,0.0,46.45,149.05,1.29
2019,846,1,4,10,8,4.0,71,5605882,63,7,214.472,21.02,60.29,924.79,0.0,46.45,149.05,1.29
2019,815,211,11,15,9,2.0,71,5606207,64,12,212.965,21.02,60.29,924.79,0.0,46.45,149.05,1.29
2019,826,5,26,16,10,1.0,71,5606609,49,8,214.304,21.02,60.29,924.79,0.0,46.45,149.05,1.29
2019,825,210,20,9,11,0.0,71,5607410,65,17,211.738,21.02,60.29,924.79,0.0,46.45,149.05,1.29
2019,847,3,63,18,12,0.0,71,5608277,57,19,210.331,21.02,60.29,924.79,0.0,46.45,149.05,1.29
2019,154,210,8,7,13,0.0,71,5608925,29,18,210.711,21.02,60.29,924.79,0.0,46.45,149.05,1.29
2019,848,9,23,5,14,0.0,71,5609605,52,4,218.217,21.02,60.29,924.79,0.0,46.45,149.05,1.29
2019,807,4,27,13,15,0.0,71,5612737,64,13,212.690,21.02,60.29,924.79,0.0,46.45,149.05,1.29
2019,9,3,88,19,16,0.0,70,\N,63,20,208.072,21.02,60.29,924.79,0.0,46.45,149.05,1.29
2019,20,6,5,2,17,0.0,65,\N,51,5,217.309,21.02,60.29,924.79,0.0,46.45,149.05,1.29
2019,844,6,16,14,18,0.0,65,\N,63,6,217.190,21.02,60.29,924.79,0.0,46.45,149.05,1.29
2019,840,211,18,17,19,0.0,65,\N,65,10,213.660,21.02,60.29,924.79,0.0,46.45,149.05,1.29
2019,822,131,77,4,20,0.0,51,\N,43,1,219.417,21.02,60.29,924.79,0.0,46.45,149.05,1.29
2019,1,131,44,1,1,26.0,55,5645715,53,1,201.387,26.02,64.47,1015.38,0.0,29.57,221.1,1.26
2019,830,9,33,2,2,18.0,55,5662487,55,5,197.731,26.02,64.47,1015.38,0.0,29.57,221.1,1.26
2019,844,6,16,3,3,15.0,55,5689150,44,4,199.064,26.02,64.47,1015.38,0.0,29.57,221.1,1.26
2019,822,131,77,20,4,12.0,55,5690094,31,2,200.515,26.02,64.47,1015.38,0.0,29.57,221.1,1.26
2019,20,6,5,4,5,10.0,55,5710072,55,3,199.688,26.02,64.47,1015.38,0.0,29.57,221.1,1.26
2019,848,9,23,5,6,8.0,55,5714920,49,8,195.603,26.02,64.47,1015.38,0.0,29.57,221.1,1.26
2019,815,211,11,10,7,6.0,54,\N,39,11,194.803,26.02,64.47,1015.38,0.0,29.57,221.1,1.26
2019,846,1,4,6,8,4.0,54,\N,50,12,194.071,26.02,64.47,1015.38,0.0,29.57,221.1,1.26
2019,826,5,26,13,9,2.0,54,\N,42,9,195.597,26.02,64.47,1015.38,0.0,29.57,221.1,1.26
2019,832,1,55,8,10,1.0,54,\N,43,7,197.389,26.02,64.47,1015.38,0.0,29.57,221.1,1.26
2019,817,4,3,7,11,0.0,54,\N,51,6,197.592,26.02,64.47,1015.38,0.0,29.57,221.1,1.26
2019,807,4,27,9,12,0.0,54,\N,52,16,193.605,26.02,64.47,1015.38,0.0,29.57,221.1,1.26
2019,8,51,7,17,13,0.0,54,\N,25,14,193.853,26.02,64.47,1015.38,0.0,29.57,221.1,1.26
2019,825,210,20,14,14,0.0,54,\N,22,19,192.642,26.02,64.47,1015.38,0.0,29.57,221.1,1.26
2019,154,210,8,15,15,0.0,54,\N,33,18,192.873,26.02,64.47,1015.38,0.0,29.57,221.1,1.26
2019,841,51,99,16,16,0.0,54,\N,28,15,193.639,26.02,64.47,1015.38,0.0,29.57,221.1,1.26
2019,847,3,63,18,17,0.0,54,\N,50,13,193.981,26.02,64.47,1015.38,0.0,29.57,221.1,1.26
2019,842,5,10,11,18,0.0,53,\N,53,10,195.231,26.02,64.47,1015.38,0.0,29.57,221.1,1.26
2019,9,3,88,19,19,0.0,53,\N,51,20,191.333,26.02,64.47,1015.38,0.0,29.57,221.1,1.26
2019,840,211,18,12,20,0.0,45,\N,25,17,193.507,26.02,64.47,1015.38,0.0,29.57,221.1,1.26
2020,844,6,16,7,2,18.0,71,5458439,64,4,228.933,,,,,,,
2020,846,1,4,3,3,16.0,71,5461230,71,1,230.378,,,,,,,
2020,1,131,44,5,4,12.0,71,5461428,67,3,229.572,,,,,,,
2020,832,1,55,8,5,10.0,71,5464642,63,5,228.687,,,,,,,
2020,815,211,11,6,6,8.0,71,5470831,63,6,227.579,,,,,,,
2020,842,213,10,12,7,6.0,71,5472421,64,11,225.205,,,,,,,
2020,839,4,31,14,8,4.0,71,5473195,64,10,225.509,,,,,,,
2020,841,51,99,18,9,2.0,71,5476885,70,9,225.954,,,,,,,
2020,20,6,5,11,10,1.0,71,5480284,71,8,226.524,,,,,,,
2020,849,3,6,20,11,0.0,71,5487389,63,16,223.146,,,,,,,
2020,826,213,26,13,12,0.0,69,\N,50,13,224.847,,,,,,,
2020,848,9,23,4,13,0.0,67,\N,50,7,227.156,,,,,,,
2020,8,51,7,19,14,0.0,53,\N,48,12,225.185,,,,,,,
2020,847,3,63,17,15,0.0,49,\N,49,14,224.256,,,,,,,
2020,154,210,8,15,16,0.0,49,\N,46,17,221.347,,,,,,,
2020,825,210,20,16,17,0.0,24,\N,23,20,219.807,,,,,,,
2020,840,211,18,9,18,0.0,20,\N,4,18,221.039,,,,,,,
2020,817,4,3,10,19,0.0,17,\N,8,19,220.150,,,,,,,
2020,830,9,33,2,20,0.0,11,\N,5,15,224.146,,,,,,,
2020,1,131,44,1,1,25.0,71,4970683,68,3,232.989,20.82,34.01,945.91,0.02,39.92,106.51,2.23
2020,822,131,77,4,2,18.0,71,4984402,62,7,230.177,20.82,34.01,945.91,0.02,39.92,106.51,2.23
2020,830,9,33,2,3,15.0,71,5004381,70,2,235.010,20.82,34.01,945.91,0.02,39.92,106.51,2.23
