id,date,name_GP,surname,name,grid,target,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
25171,2021,Hungarian Grand Prix,Tsunoda,AlphaTauri,16,6,27.23,68.62,977.63,0.3,37.82,104.59,0.57
25172,2021,Hungarian Grand Prix,Latifi,Williams,18,7,27.23,68.62,977.63,0.3,37.82,104.59,0.57
25173,2021,Hungarian Grand Prix,Russell,Williams,17,8,27.23,68.62,977.63,0.3,37.82,104.59,0.57
25174,2021,Hungarian Grand Prix,Verstappen,Red Bull,3,9,27.23,68.62,977.63,0.3,37.82,104.59,0.57
25206,2021,Dutch Grand Prix,Verstappen,Red Bull,1,1,21.5,54.11,1021.51,0.0,36.11,95.94,0.44
25207,2021,Dutch Grand Prix,Hamilton,Mercedes,2,2,21.5,54.11,1021.51,0.0,36.11,95.94,0.44
25208,2021,Dutch Grand Prix,Bottas,Mercedes,3,3,21.5,54.11,1021.51,0.0,36.11,95.94,0.44
25226,2021,Italian Grand Prix,Ricciardo,McLaren,2,1,28.89,33.28,994.49,0.0,43.53,188.64,0.34
25227,2021,Italian Grand Prix,Norris,McLaren,3,2,28.89,33.28,994.49,0.0,43.53,188.64,0.34
25228,2021,Italian Grand Prix,Bottas,Mercedes,19,3,28.89,33.28,994.49,0.0,43.53,188.64,0.34
25229,2021,Italian Grand Prix,Leclerc,Ferrari,5,4,28.89,33.28,994.49,0.0,43.53,188.64,0.34
25230,2021,Italian Grand Prix,Pérez,Red Bull,8,5,28.89,33.28,994.49,0.0,43.53,188.64,0.34
25231,2021,Italian Grand Prix,Sainz,Ferrari,6,6,28.89,33.28,994.49,0.0,43.53,188.64,0.34
25232,2021,Italian Grand Prix,Stroll,Aston Martin,9,7,28.89,33.28,994.49,0.0,43.53,188.64,0.34
25233,2021,Italian Grand Prix,Alonso,Alpine F1 Team,10,8,28.89,33.28,994.49,0.0,43.53,188.64,0.34
25234,2021,Italian Grand Prix,Russell,Williams,14,9,28.89,33.28,994.49,0.0,43.53,188.64,0.34
25235,2021,Italian Grand Prix,Ocon,Alpine F1 Team,12,10,28.89,33.28,994.49,0.0,43.53,188.64,0.34
25236,2021,Italian Grand Prix,Latifi,Williams,13,11,28.89,33.28,994.49,0.0,43.53,188.64,0.34
25237,2021,Italian Grand Prix,Vettel,Aston Martin,11,12,28.89,33.28,994.49,0.0,43.53,188.64,0.34
25238,2021,Italian Grand Prix,Giovinazzi,Alfa Romeo,7,13,28.89,33.28,994.49,0.0,43.53,188.64,0.34
25239,2021,Italian Grand Prix,Kubica,Alfa Romeo,17,14,28.89,33.28,994.49,0.0,43.53,188.64,0.34
25240,2021,Italian Grand Prix,Schumacher,Haas F1 Team,18,15,28.89,33.28,994.49,0.0,43.53,188.64,0.34
25246,2021,Russian Grand Prix,Hamilton,Mercedes,4,1,19.14,61.95,1023.13,0.1,21.76,142.94,0.29
25247,2021,Russian Grand Prix,Verstappen,Red Bull,20,2,19.14,61.95,1023.13,0.1,21.76,142.94,0.29
25248,2021,Russian Grand Prix,Sainz,Ferrari,2,3,19.14,61.95,1023.13,0.1,21.76,142.94,0.29
25249,2021,Russian Grand Prix,Ricciardo,McLaren,5,4,19.14,61.95,1023.13,0.1,21.76,142.94,0.29
25250,2021,Russian Grand Prix,Bottas,Mercedes,16,5,19.14,61.95,1023.13,0.1,21.76,142.94,0.29
25251,2021,Russian Grand Prix,Alonso,Alpine F1 Team,6,6,19.14,61.95,1023.13,0.1,21.76,142.94,0.29
25252,2021,Russian Grand Prix,Norris,McLaren,1,7,19.14,61.95,1023.13,0.1,21.76,142.94,0.29
25253,2021,Russian Grand Prix,Räikkönen,Alfa Romeo,13,8,19.14,61.95,1023.13,0.1,21.76,142.94,0.29
25254,2021,Russian Grand Prix,Pérez,Red Bull,8,9,19.14,61.95,1023.13,0.1,21.76,142.94,0.29
25255,2021,Russian Grand Prix,Russell,Williams,3,10,19.14,61.95,1023.13,0.1,21.76,142.94,0.29
25256,2021,Russian Grand Prix,Stroll,Aston Martin,7,11,19.14,61.95,1023.13,0.1,21.76,142.94,0.29
25266,2021,Turkish Grand Prix,Bottas,Mercedes,1,1,15.83,93.52,1006.41,0.0,18.18,111.12,0.49
25267,2021,Turkish Grand Prix,Verstappen,Red Bull,2,2,15.83,93.52,1006.41,0.0,18.18,111.12,0.49
25268,2021,Turkish Grand Prix,Pérez,Red Bull,6,3,15.83,93.52,1006.41,0.0,18.18,111.12,0.49
25269,2021,Turkish Grand Prix,Leclerc,Ferrari,3,4,15.83,93.52,1006.41,0.0,18.18,111.12,0.49
25270,2021,Turkish Grand Prix,Hamilton,Mercedes,11,5,15.83,93.52,1006.41,0.0,18.18,111.12,0.49
25271,2021,Turkish Grand Prix,Gasly,AlphaTauri,4,6,15.83,93.52,1006.41,0.0,18.18,111.12,0.49
25272,2021,Turkish Grand Prix,Norris,McLaren,7,7,15.83,93.52,1006.41,0.0,18.18,111.12,0.49
25273,2021,Turkish Grand Prix,Sainz,Ferrari,19,8,15.83,93.52,1006.41,0.0,18.18,111.12,0.49
25274,2021,Turkish Grand Prix,Stroll,Aston Martin,8,9,15.83,93.52,1006.41,0.0,18.18,111.12,0.49
25286,2021,United States Grand Prix,Verstappen,Red Bull,1,1,28.15,61.19,992.13,0.0,37.47,106.71,0.85
25287,2021,United States Grand Prix,Hamilton,Mercedes,2,2,28.15,61.19,992.13,0.0,37.47,106.71,0.85
25288,2021,United States Grand Prix,Pérez,Red Bull,3,3,28.15,61.19,992.13,0.0,37.47,106.71,0.85
25289,2021,United States Grand Prix,Leclerc,Ferrari,4,4,28.15,61.19,992.13,0.0,37.47,106.71,0.85
25290,2021,United States Grand Prix,Ricciardo,McLaren,6,5,28.15,61.19,992.13,0.0,37.47,106.71,0.85
25291,2021,United States Grand Prix,Bottas,Mercedes,9,6,28.15,61.19,992.13,0.0,37.47,106.71,0.85
25292,2021,United States Grand Prix,Sainz,Ferrari,5,7,28.15,61.19,992.13,0.0,37.47,106.71,0.85
25293,2021,United States Grand Prix,Norris,McLaren,7,8,28.15,61.19,992.13,0.0,37.47,106.71,0.85
25306,2021,Mexico City Grand Prix,Verstappen,Red Bull,3,1,21.21,31.21,784.21,0.0,47.58,190.23,0.37
25307,2021,Mexico City Grand Prix,Hamilton,Mercedes,2,2,21.21,31.21,784.21,0.0,47.58,190.23,0.37
25308,2021,Mexico City Grand Prix,Pérez,Red Bull,4,3,21.21,31.21,784.21,0.0,47.58,190.23,0.37
25309,2021,Mexico City Grand Prix,Gasly,AlphaTauri,5,4,21.21,31.21,784.21,0.0,47.58,190.23,0.37
25310,2021,Mexico City Grand Prix,Leclerc,Ferrari,8,5,21.21,31.21,784.21,0.0,47.58,190.23,0.37
25326,2021,São Paulo Grand Prix,Hamilton,Mercedes,10,1,23.14,60.1,926.93,0.0,51.56,175.37,0.39
25327,2021,São Paulo Grand Prix,Verstappen,Red Bull,2,2,23.14,60.1,926.93,0.0,51.56,175.37,0.39
25328,2021,São Paulo Grand Prix,Bottas,Mercedes,1,3,23.14,60.1,926.93,0.0,51.56,175.37,0.39
25329,2021,São Paulo Grand Prix,Pérez,Red Bull,4,4,23.14,60.1,926.93,0.0,51.56,175.37,0.39
25330,2021,São Paulo Grand Prix,Leclerc,Ferrari,6,5,23.14,60.1,926.93,0.0,51.56,175.37,0.39
25331,2021,São Paulo Grand Prix,Sainz,Ferrari,3,6,23.14,60.1,926.93,0.0,51.56,175.37,0.39
25346,2021,Qatar Grand Prix,Hamilton,Mercedes,1,1,26.42,75.54,1012.31,0.02,30.6,114.91,0.42
25347,2021,Qatar Grand Prix,Verstappen,Red Bull,7,2,26.42,75.54,1012.31,0.02,30.6,114.91,0.42
25348,2021,Qatar Grand Prix,Alonso,Alpine F1 Team,3,3,26.42,75.54,1012.31,0.02,30.6,114.91,0.42
25349,2021,Qatar Grand Prix,Pérez,Red Bull,11,4,26.42,75.54,1012.31,0.02,30.6,114.91,0.42
25350,2021,Qatar Grand Prix,Ocon,Alpine F1 Team,9,5,26.42,75.54,1012.31,0.02,30.6,114.91,0.42
25351,2021,Qatar Grand Prix,Stroll,Aston Martin,12,6,26.42,75.54,1012.31,0.02,30.6,114.91,0.42
25352,2021,Qatar Grand Prix,Sainz,Ferrari,5,7,26.42,75.54,1012.31,0.02,30.6,114.91,0.42
25353,2021,Qatar Grand Prix,Leclerc,Ferrari,13,8,26.42,75.54,1012.31,0.02,30.6,114.91,0.42
25366,2021,Saudi Arabian Grand Prix,Hamilton,Mercedes,1,1,28.82,76.2,1013.8,0.0,31.68,132.68,0.27
25367,2021,Saudi Arabian Grand Prix,Verstappen,Red Bull,3,2,28.82,76.2,1013.8,0.0,31.68,132.68,0.27
25368,2021,Saudi Arabian Grand Prix,Bottas,Mercedes,2,3,28.82,76.2,1013.8,0.0,31.68,132.68,0.27
25369,2021,Saudi Arabian Grand Prix,Ocon,Alpine F1 Team,9,4,28.82,76.2,1013.8,0.0,31.68,132.68,0.27
25370,2021,Saudi Arabian Grand Prix,Ricciardo,McLaren,11,5,28.82,76.2,1013.8,0.0,31.68,132.68,0.27
25371,2021,Saudi Arabian Grand Prix,Gasly,AlphaTauri,6,6,28.82,76.2,1013.8,0.0,31.68,132.68,0.27
25372,2021,Saudi Arabian Grand Prix,Leclerc,Ferrari,4,7,28.82,76.2,1013.8,0.0,31.68,132.68,0.27
25373,2021,Saudi Arabian Grand Prix,Sainz,Ferrari,15,8,28.82,76.2,1013.8,0.0,31.68,132.68,0.27
25374,2021,Saudi Arabian Grand Prix,Giovinazzi,Alfa Romeo,10,9,28.82,76.2,1013.8,0.0,31.68,132.68,0.27
25375,2021,Saudi Arabian Grand Prix,Norris,McLaren,7,10,28.82,76.2,1013.8,0.0,31.68,132.68,0.27
25376,2021,Saudi Arabian Grand Prix,Stroll,Aston Martin,18,11,28.82,76.2,1013.8,0.0,31.68,132.68,0.27
25377,2021,Saudi Arabian Grand Prix,Latifi,Williams,16,12,28.82,76.2,1013.8,0.0,31.68,132.68,0.27
25406,2022,Bahrain Grand Prix,Leclerc,Ferrari,1,1,23.62,29.49,1010.39,0.0,28.61,124.43,0.3
25407,2022,Bahrain Grand Prix,Sainz,Ferrari,3,2,23.62,29.49,1010.39,0.0,28.61,124.43,0.3
25408,2022,Bahrain Grand Prix,Hamilton,Mercedes,5,3,23.62,29.49,1010.39,0.0,28.61,124.43,0.3
25409,2022,Bahrain Grand Prix,Russell,Mercedes,9,4,23.62,29.49,1010.39,0.0,28.61,124.43,0.3
25410,2022,Bahrain Grand Prix,Magnussen,Haas F1 Team,7,5,23.62,29.49,1010.39,0.0,28.61,124.43,0.3
25411,2022,Bahrain Grand Prix,Bottas,Alfa Romeo,6,6,23.62,29.49,1010.39,0.0,28.61,124.43,0.3
25412,2022,Bahrain Grand Prix,Ocon,Alpine F1 Team,11,7,23.62,29.49,1010.39,0.0,28.61,124.43,0.3
25413,2022,Bahrain Grand Prix,Tsunoda,AlphaTauri,16,8,23.62,29.49,1010.39,0.0,28.61,124.43,0.3
25414,2022,Bahrain Grand Prix,Alonso,Alpine F1 Team,8,9,23.62,29.49,1010.39,0.0,28.61,124.43,0.3
25415,2022,Bahrain Grand Prix,Zhou,Alfa Romeo,15,10,23.62,29.49,1010.39,0.0,28.61,124.43,0.3
25416,2022,Bahrain Grand Prix,Schumacher,Haas F1 Team,12,11,23.62,29.49,1010.39,0.0,28.61,124.43,0.3
25417,2022,Bahrain Grand Prix,Stroll,Aston Martin,19,12,23.62,29.49,1010.39,0.0,28.61,124.43,0.3
25418,2022,Bahrain Grand Prix,Albon,Williams,14,13,23.62,29.49,1010.39,0.0,28.61,124.43,0.3
25419,2022,Bahrain Grand Prix,Ricciardo,McLaren,18,14,23.62,29.49,1010.39,0.0,28.61,124.43,0.3
25420,2022,Bahrain Grand Prix,Norris,McLaren,13,15,23.62,29.49,1010.39,0.0,28.61,124.43,0.3
25421,2022,Bahrain Grand Prix,Latifi,Williams,20,16,23.62,29.49,1010.39,0.0,28.61,124.43,0.3
25422,2022,Bahrain Grand Prix,Hülkenberg,Aston Martin,17,17,23.62,29.49,1010.39,0.0,28.61,124.43,0.3
25426,2022,Saudi Arabian Grand Prix,Verstappen,Red Bull,4,1,25.42,59.66,1012.78,0.0,28.41,304.51,2.36
25427,2022,Saudi Arabian Grand Prix,Leclerc,Ferrari,2,2,25.42,59.66,1012.78,0.0,28.41,304.51,2.36
25428,2022,Saudi Arabian Grand Prix,Sainz,Ferrari,3,3,25.42,59.66,1012.78,0.0,28.41,304.51,2.36
25429,2022,Saudi Arabian Grand Prix,Pérez,Red Bull,1,4,25.42,59.66,1012.78,0.0,28.41,304.51,2.36
25430,2022,Saudi Arabian Grand Prix,Russell,Mercedes,6,5,25.42,59.66,1012.78,0.0,28.41,304.51,2.36
25431,2022,Saudi Arabian Grand Prix,Ocon,Alpine F1 Team,5,6,25.42,59.66,1012.78,0.0,28.41,304.51,2.36
25432,2022,Saudi Arabian Grand Prix,Norris,McLaren,11,7,25.42,59.66,1012.78,0.0,28.41,304.51,2.36
25433,2022,Saudi Arabian Grand Prix,Gasly,AlphaTauri,9,8,25.42,59.66,1012.78,0.0,28.41,304.51,2.36
25434,2022,Saudi Arabian Grand Prix,Magnussen,Haas F1 Team,10,9,25.42,59.66,1012.78,0.0,28.41,304.51,2.36
25435,2022,Saudi Arabian Grand Prix,Hamilton,Mercedes,15,10,25.42,59.66,1012.78,0.0,28.41,304.51,2.36
25436,2022,Saudi Arabian Grand Prix,Zhou,Alfa Romeo,12,11,25.42,59.66,1012.78,0.0,28.41,304.51,2.36
25437,2022,Saudi Arabian Grand Prix,Hülkenberg,Aston Martin,17,12,25.42,59.66,1012.78,0.0,28.41,304.51,2.36
25446,2022,Australian Grand Prix,Leclerc,Ferrari,1,1,26.7,43.65,1014.25,0.0,37.41,272.84,1.81
25447,2022,Australian Grand Prix,Pérez,Red Bull,3,2,26.7,43.65,1014.25,0.0,37.41,272.84,1.81
25448,2022,Australian Grand Prix,Russell,Mercedes,6,3,26.7,43.65,1014.25,0.0,37.41,272.84,1.81
25449,2022,Australian Grand Prix,Hamilton,Mercedes,5,4,26.7,43.65,1014.25,0.0,37.41,272.84,1.81
25450,2022,Australian Grand Prix,Norris,McLaren,4,5,26.7,43.65,1014.25,0.0,37.41,272.84,1.81
25451,2022,Australian Grand Prix,Ricciardo,McLaren,7,6,26.7,43.65,1014.25,0.0,37.41,272.84,1.81
25452,2022,Australian Grand Prix,Ocon,Alpine F1 Team,8,7,26.7,43.65,1014.25,0.0,37.41,272.84,1.81
25453,2022,Australian Grand Prix,Bottas,Alfa Romeo,12,8,26.7,43.65,1014.25,0.0,37.41,272.84,1.81
25454,2022,Australian Grand Prix,Gasly,AlphaTauri,11,9,26.7,43.65,1014.25,0.0,37.41,272.84,1.81
25455,2022,Australian Grand Prix,Albon,Williams,20,10,26.7,43.65,1014.25,0.0,37.41,272.84,1.81
25456,2022,Australian Grand Prix,Zhou,Alfa Romeo,14,11,26.7,43.65,1014.25,0.0,37.41,272.84,1.81
25457,2022,Australian Grand Prix,Stroll,Aston Martin,19,12,26.7,43.65,1014.25,0.0,37.41,272.84,1.81
25466,2022,Emilia Romagna Grand Prix,Verstappen,Red Bull,1,1,12.9,83.17,1001.04,0.0,17.42,87.8,1.48
25467,2022,Emilia Romagna Grand Prix,Pérez,Red Bull,3,2,12.9,83.17,1001.04,0.0,17.42,87.8,1.48
25468,2022,Emilia Romagna Grand Prix,Norris,McLaren,5,3,12.9,83.17,1001.04,0.0,17.42,87.8,1.48
25469,2022,Emilia Romagna Grand Prix,Russell,Mercedes,11,4,12.9,83.17,1001.04,0.0,17.42,87.8,1.48
25470,2022,Emilia Romagna Grand Prix,Bottas,Alfa Romeo,7,5,12.9,83.17,1001.04,0.0,17.42,87.8,1.48
25471,2022,Emilia Romagna Grand Prix,Leclerc,Ferrari,2,6,12.9,83.17,1001.04,0.0,17.42,87.8,1.48
25472,2022,Emilia Romagna Grand Prix,Tsunoda,AlphaTauri,12,7,12.9,83.17,1001.04,0.0,17.42,87.8,1.48
25473,2022,Emilia Romagna Grand Prix,Vettel,Aston Martin,13,8,12.9,83.17,1001.04,0.0,17.42,87.8,1.48
25474,2022,Emilia Romagna Grand Prix,Magnussen,Haas F1 Team,8,9,12.9,83.17,1001.04,0.0,17.42,87.8,1.48
25486,2022,Miami Grand Prix,Verstappen,Red Bull,3,1,30.62,58.86,1009.3,0.06,42.82,174.39,2.27
25487,2022,Miami Grand Prix,Leclerc,Ferrari,1,2,30.62,58.86,1009.3,0.06,42.82,174.39,2.27
25488,2022,Miami Grand Prix,Sainz,Ferrari,2,3,30.62,58.86,1009.3,0.06,42.82,174.39,2.27
25489,2022,Miami Grand Prix,Pérez,Red Bull,4,4,30.62,58.86,1009.3,0.06,42.82,174.39,2.27
25490,2022,Miami Grand Prix,Russell,Mercedes,12,5,30.62,58.86,1009.3,0.06,42.82,174.39,2.27
25491,2022,Miami Grand Prix,Hamilton,Mercedes,6,6,30.62,58.86,1009.3,0.06,42.82,174.39,2.27
25492,2022,Miami Grand Prix,Bottas,Alfa Romeo,5,7,30.62,58.86,1009.3,0.06,42.82,174.39,2.27
25493,2022,Miami Grand Prix,Ocon,Alpine F1 Team,20,8,30.62,58.86,1009.3,0.06,42.82,174.39,2.27
25494,2022,Miami Grand Prix,Albon,Williams,18,9,30.62,58.86,1009.3,0.06,42.82,174.39,2.27
25495,2022,Miami Grand Prix,Stroll,Aston Martin,0,10,30.62,58.86,1009.3,0.06,42.82,174.39,2.27
25496,2022,Miami Grand Prix,Alonso,Alpine F1 Team,11,11,30.62,58.86,1009.3,0.06,42.82,174.39,2.27
25497,2022,Miami Grand Prix,Tsunoda,AlphaTauri,9,12,30.62,58.86,1009.3,0.06,42.82,174.39,2.27
25498,2022,Miami Grand Prix,Ricciardo,McLaren,14,13,30.62,58.86,1009.3,0.06,42.82,174.39,2.27
25499,2022,Miami Grand Prix,Latifi,Williams,19,14,30.62,58.86,1009.3,0.06,42.82,174.39,2.27
25500,2022,Miami Grand Prix,Schumacher,Haas F1 Team,15,15,30.62,58.86,1009.3,0.06,42.82,174.39,2.27
25506,2022,Spanish Grand Prix,Verstappen,Red Bull,2,1,36.57,7.11,996.02,0.0,48.96,176.83,3.49
25507,2022,Spanish Grand Prix,Pérez,Red Bull,5,2,36.57,7.11,996.02,0.0,48.96,176.83,3.49
25508,2022,Spanish Grand Prix,Russell,Mercedes,4,3,36.57,7.11,996.02,0.0,48.96,176.83,3.49
25509,2022,Spanish Grand Prix,Sainz,Ferrari,3,4,36.57,7.11,996.02,0.0,48.96,176.83,3.49
25510,2022,Spanish Grand Prix,Hamilton,Mercedes,6,5,36.57,7.11,996.02,0.0,48.96,176.83,3.49
25511,2022,Spanish Grand Prix,Bottas,Alfa Romeo,7,6,36.57,7.11,996.02,0.0,48.96,176.83,3.49
25512,2022,Spanish Grand Prix,Ocon,Alpine F1 Team,12,7,36.57,7.11,996.02,0.0,48.96,176.83,3.49
25513,2022,Spanish Grand Prix,Norris,McLaren,11,8,36.57,7.11,996.02,0.0,48.96,176.83,3.49
25526,2022,Monaco Grand Prix,Pérez,Red Bull,3,1,22.27,75.67,1002.99,0.44,31.04,206.38,0.99
25527,2022,Monaco Grand Prix,Sainz,Ferrari,2,2,22.27,75.67,1002.99,0.44,31.04,206.38,0.99
25528,2022,Monaco Grand Prix,Verstappen,Red Bull,4,3,22.27,75.67,1002.99,0.44,31.04,206.38,0.99
25529,2022,Monaco Grand Prix,Leclerc,Ferrari,1,4,22.27,75.67,1002.99,0.44,31.04,206.38,0.99
25530,2022,Monaco Grand Prix,Russell,Mercedes,6,5,22.27,75.67,1002.99,0.44,31.04,206.38,0.99
25531,2022,Monaco Grand Prix,Norris,McLaren,5,6,22.27,75.67,1002.99,0.44,31.04,206.38,0.99
25532,2022,Monaco Grand Prix,Alonso,Alpine F1 Team,7,7,22.27,75.67,1002.99,0.44,31.04,206.38,0.99
25533,2022,Monaco Grand Prix,Hamilton,Mercedes,8,8,22.27,75.67,1002.99,0.44,31.04,206.38,0.99
25534,2022,Monaco Grand Prix,Bottas,Alfa Romeo,12,9,22.27,75.67,1002.99,0.44,31.04,206.38,0.99
25535,2022,Monaco Grand Prix,Vettel,Aston Martin,9,10,22.27,75.67,1002.99,0.44,31.04,206.38,0.99
25536,2022,Monaco Grand Prix,Gasly,AlphaTauri,17,11,22.27,75.67,1002.99,0.44,31.04,206.38,0.99
25537,2022,Monaco Grand Prix,Ocon,Alpine F1 Team,10,12,22.27,75.67,1002.99,0.44,31.04,206.38,0.99
25538,2022,Monaco Grand Prix,Ricciardo,McLaren,14,13,22.27,75.67,1002.99,0.44,31.04,206.38,0.99
25539,2022,Monaco Grand Prix,Stroll,Aston Martin,18,14,22.27,75.67,1002.99,0.44,31.04,206.38,0.99
25546,2022,Azerbaijan Grand Prix,Verstappen,Red Bull,3,1,25.44,59.49,1009.9,0.0,47.15,266.29,1.53
25547,2022,Azerbaijan Grand Prix,Pérez,Red Bull,2,2,25.44,59.49,1009.9,0.0,47.15,266.29,1.53
25548,2022,Azerbaijan Grand Prix,Russell,Mercedes,5,3,25.44,59.49,1009.9,0.0,47.15,266.29,1.53
25549,2022,Azerbaijan Grand Prix,Hamilton,Mercedes,7,4,25.44,59.49,1009.9,0.0,47.15,266.29,1.53
25550,2022,Azerbaijan Grand Prix,Gasly,AlphaTauri,6,5,25.44,59.49,1009.9,0.0,47.15,266.29,1.53
25551,2022,Azerbaijan Grand Prix,Vettel,Aston Martin,9,6,25.44,59.49,1009.9,0.0,47.15,266.29,1.53
25552,2022,Azerbaijan Grand Prix,Alonso,Alpine F1 Team,10,7,25.44,59.49,1009.9,0.0,47.15,266.29,1.53
25553,2022,Azerbaijan Grand Prix,Ricciardo,McLaren,12,8,25.44,59.49,1009.9,0.0,47.15,266.29,1.53
25554,2022,Azerbaijan Grand Prix,Norris,McLaren,11,9,25.44,59.49,1009.9,0.0,47.15,266.29,1.53
25555,2022,Azerbaijan Grand Prix,Ocon,Alpine F1 Team,13,10,25.44,59.49,1009.9,0.0,47.15,266.29,1.53
25566,2022,Canadian Grand Prix,Verstappen,Red Bull,1,1,20.76,28.93,1012.4,0.0,41.26,141.24,3.55
25567,2022,Canadian Grand Prix,Sainz,Ferrari,3,2,20.76,28.93,1012.4,0.0,41.26,141.24,3.55
25568,2022,Canadian Grand Prix,Hamilton,Mercedes,4,3,20.76,28.93,1012.4,0.0,41.26,141.24,3.55
25569,2022,Canadian Grand Prix,Russell,Mercedes,8,4,20.76,28.93,1012.4,0.0,41.26,141.24,3.55
25570,2022,Canadian Grand Prix,Leclerc,Ferrari,19,5,20.76,28.93,1012.4,0.0,41.26,141.24,3.55
25571,2022,Canadian Grand Prix,Ocon,Alpine F1 Team,7,6,20.76,28.93,1012.4,0.0,41.26,141.24,3.55
25572,2022,Canadian Grand Prix,Bottas,Alfa Romeo,11,7,20.76,28.93,1012.4,0.0,41.26,141.24,3.55
25573,2022,Canadian Grand Prix,Zhou,Alfa Romeo,10,8,20.76,28.93,1012.4,0.0,41.26,141.24,3.55
25574,2022,Canadian Grand Prix,Alonso,Alpine F1 Team,2,9,20.76,28.93,1012.4,0.0,41.26,141.24,3.55
25575,2022,Canadian Grand Prix,Stroll,Aston Martin,17,10,20.76,28.93,1012.4,0.0,41.26,141.24,3.55
25576,2022,Canadian Grand Prix,Ricciardo,McLaren,9,11,20.76,28.93,1012.4,0.0,41.26,141.24,3.55
25577,2022,Canadian Grand Prix,Vettel,Aston Martin,16,12,20.76,28.93,1012.4,0.0,41.26,141.24,3.55
25578,2022,Canadian Grand Prix,Albon,Williams,12,13,20.76,28.93,1012.4,0.0,41.26,141.24,3.55
25579,2022,Canadian Grand Prix,Gasly,AlphaTauri,15,14,20.76,28.93,1012.4,0.0,41.26,141.24,3.55
25580,2022,Canadian Grand Prix,Norris,McLaren,14,15,20.76,28.93,1012.4,0.0,41.26,141.24,3.55
25581,2022,Canadian Grand Prix,Latifi,Williams,18,16,20.76,28.93,1012.4,0.0,41.26,141.24,3.55
25582,2022,Canadian Grand Prix,Magnussen,Haas F1 Team,5,17,20.76,28.93,1012.4,0.0,41.26,141.24,3.55
25586,2022,British Grand Prix,Sainz,Ferrari,1,1,18.25,59.75,1002.36,0.04,30.03,160.49,1.46
25587,2022,British Grand Prix,Pérez,Red Bull,4,2,18.25,59.75,1002.36,0.04,30.03,160.49,1.46
25588,2022,British Grand Prix,Hamilton,Mercedes,5,3,18.25,59.75,1002.36,0.04,30.03,160.49,1.46
25589,2022,British Grand Prix,Leclerc,Ferrari,3,4,18.25,59.75,1002.36,0.04,30.03,160.49,1.46
25590,2022,British Grand Prix,Alonso,Alpine F1 Team,7,5,18.25,59.75,1002.36,0.04,30.03,160.49,1.46
25591,2022,British Grand Prix,Norris,McLaren,6,6,18.25,59.75,1002.36,0.04,30.03,160.49,1.46
25592,2022,British Grand Prix,Verstappen,Red Bull,2,7,18.25,59.75,1002.36,0.04,30.03,160.49,1.46
25593,2022,British Grand Prix,Schumacher,Haas F1 Team,19,8,18.25,59.75,1002.36,0.04,30.03,160.49,1.46
25594,2022,British Grand Prix,Vettel,Aston Martin,18,9,18.25,59.75,1002.36,0.04,30.03,160.49,1.46
25595,2022,British Grand Prix,Magnussen,Haas F1 Team,17,10,18.25,59.75,1002.36,0.04,30.03,160.49,1.46
25596,2022,British Grand Prix,Stroll,Aston Martin,20,11,18.25,59.75,1002.36,0.04,30.03,160.49,1.46
25597,2022,British Grand Prix,Latifi,Williams,10,12,18.25,59.75,1002.36,0.04,30.03,160.49,1.46
25598,2022,British Grand Prix,Ricciardo,McLaren,14,13,18.25,59.75,1002.36,0.04,30.03,160.49,1.46
25599,2022,British Grand Prix,Tsunoda,AlphaTauri,13,14,18.25,59.75,1002.36,0.04,30.03,160.49,1.46
25606,2022,Austrian Grand Prix,Leclerc,Ferrari,2,1,20.26,35.14,939.71,0.0,30.75,165.43,1.26
25607,2022,Austrian Grand Prix,Verstappen,Red Bull,1,2,20.26,35.14,939.71,0.0,30.75,165.43,1.26
25608,2022,Austrian Grand Prix,Hamilton,Mercedes,8,3,20.26,35.14,939.71,0.0,30.75,165.43,1.26
25609,2022,Austrian Grand Prix,Russell,Mercedes,4,4,20.26,35.14,939.71,0.0,30.75,165.43,1.26
25610,2022,Austrian Grand Prix,Ocon,Alpine F1 Team,6,5,20.26,35.14,939.71,0.0,30.75,165.43,1.26
25626,2022,French Grand Prix,Verstappen,Red Bull,2,1,30.16,47.73,967.91,0.0,54.46,118.15,1.95
25627,2022,French Grand Prix,Hamilton,Mercedes,4,2,30.16,47.73,967.91,0.0,54.46,118.15,1.95
25628,2022,French Grand Prix,Russell,Mercedes,6,3,30.16,47.73,967.91,0.0,54.46,118.15,1.95
25629,2022,French Grand Prix,Pérez,Red Bull,3,4,30.16,47.73,967.91,0.0,54.46,118.15,1.95
25630,2022,French Grand Prix,Sainz,Ferrari,19,5,30.16,47.73,967.91,0.0,54.46,118.15,1.95
25631,2022,French Grand Prix,Alonso,Alpine F1 Team,7,6,30.16,47.73,967.91,0.0,54.46,118.15,1.95
25632,2022,French Grand Prix,Norris,McLaren,5,7,30.16,47.73,967.91,0.0,54.46,118.15,1.95
25633,2022,French Grand Prix,Ocon,Alpine F1 Team,10,8,30.16,47.73,967.91,0.0,54.46,118.15,1.95
25634,2022,French Grand Prix,Ricciardo,McLaren,9,9,30.16,47.73,967.91,0.0,54.46,118.15,1.95
25635,2022,French Grand Prix,Stroll,Aston Martin,15,10,30.16,47.73,967.91,0.0,54.46,118.15,1.95
