driverId,raceId,total_time_ms,total_time_sec
16,900,5586852,5586.852
16,901,3565971,3565.971
16,902,1973340,1973.34
16,903,602902,602.902
16,904,6138487,6138.487
16,905,2027324,2027.324
16,906,5969355,5969.355
16,907,5314751,5314.751
16,908,8844590,8844.59
16,909,4060429,4060.429
16,910,6853227,6853.227
16,911,5159003,5159.003
16,912,4764548,4764.548
16,913,4949019,4949.019
16,914,6377524,6377.524
16,915,5555037,5555.037
16,917,5441360,5441.36
16,918,5972663,5972.663
17,1,5656197,5656.197
17,2,3382955,3382.955
17,3,7074455,7074.455
17,4,5575823,5575.823
17,5,5853126,5853.126
17,6,6060012,6060.012
17,7,5191562,5191.562
17,8,4984516,4984.516
17,9,5803310,5803.31
17,10,5920762,5920.762
17,11,5796199,5796.199
17,12,5067954,5067.954
17,13,4578421,4578.421
17,14,5257639,5257.639
17,15,5322682,5322.682
17,16,5543081,5543.081
17,17,5661271,5661.271
17,19,5546685,5546.685
17,20,5512443,5512.443
17,21,5934989,5934.989
17,22,5273680,5273.68
17,23,7262037,7262.037
17,24,5855676,5855.676
17,25,5550549,5550.549
17,26,5982269,5982.269
17,27,3356742,3356.742
17,28,5905901,5905.901
17,29,5742553,5742.553
17,30,5022170,5022.17
17,31,5239542,5239.542
17,32,3488063,3488.063
17,33,5472703,5472.703
17,34,5609825,5609.825
17,35,5731101,5731.101
17,36,5199409,5199.409
17,37,5628486,5628.486
17,38,4154003,4154.003
17,39,631842,631.842
17,40,1369799,1369.799
17,41,6274252,6274.252
17,42,5537296,5537.296
17,43,5483346,5483.346
17,44,729402,729.402
17,45,7652032,7652.032
17,46,5829322,5829.322
17,47,845834,845.834
17,48,4793685,4793.685
17,49,4919705,4919.705
17,50,5091992,5091.992
17,51,5963080,5963.08
17,52,1063881,1063.881
17,53,5428137,5428.137
17,54,1494628,1494.628
17,55,2237203,2237.203
17,56,5504225,5504.225
17,57,1238594,1238.594
17,58,5202377,5202.377
17,59,3742781,3742.781
17,61,5708859,5708.859
17,63,4652530,4652.53
17,64,4747740,4747.74
17,65,121734,121.734
17,66,5333683,5333.683
17,67,4564577,4564.577
17,68,5956335,5956.335
17,69,3803353,3803.353
17,70,103205,103.205
17,71,5074244,5074.244
17,72,3551313,3551.313
17,73,5433232,5433.232
17,74,5345218,5345.218
17,75,5305372,5305.372
17,76,6334040,6334.04
17,78,5585069,5585.069
17,80,5496599,5496.599
17,81,5126369,5126.369
17,82,5190215,5190.215
17,83,5853302,5853.302
17,84,1949364,1949.364
17,85,4475624,4475.624
17,86,5470462,5470.462
17,87,5380707,5380.707
17,88,5364486,5364.486
17,89,6030460,6030.46
17,90,2604415,2604.415
17,91,2372640,2372.64
17,92,5319255,5319.255
17,93,5228421,5228.421
17,94,5297539,5297.539
17,95,1119402,1119.402
17,96,5631307,5631.307
17,97,566577,566.577
17,98,5166270,5166.27
17,99,5470527,5470.527
17,100,5106401,5106.401
17,101,5075956,5075.956
17,102,5781740,5781.74
17,104,4575209,4575.209
17,105,5352531,5352.531
17,106,2020083,2020.083
17,107,1808368,1808.368
17,108,1617488,1617.488
17,109,3565781,3565.781
17,110,5413249,5413.249
17,111,4766442,4766.442
17,112,5642928,5642.928
17,113,5059742,5059.742
17,114,1419983,1419.983
17,115,5505330,5505.33
17,116,5694232,5694.232
17,117,5515593,5515.593
17,118,5319222,5319.222
17,119,5245026,5245.026
17,120,6014103,6014.103
17,121,4486662,4486.662
17,122,1581267,1581.267
17,123,5182748,5182.748
17,124,5829005,5829.005
17,125,3628720,3628.72
17,126,5557634,5557.634
17,127,5433092,5433.092
17,129,5664495,5664.495
17,130,6386895,6386.895
17,131,5648239,5648.239
17,132,5750903,5750.903
17,133,814420,814.42
17,134,5609831,5609.831
17,135,1897751,1897.751
17,136,6181162,6181.162
17,137,463383,463.383
17,138,1775390,1775.39
17,139,2931145,2931.145
17,140,5241578,5241.578
17,337,6006756,6006.756
17,338,5683850,5683.85
17,339,5635489,5635.489
17,340,6454335,6454.335
17,341,5744101,5744.101
17,342,6613355,6613.355
17,343,5351905,5351.905
17,344,5672747,5672.747
17,345,870977,870.977
17,346,5078200,5078.2
17,347,5302470,5302.47
17,348,6065571,6065.571
17,349,5345839,5345.839
17,350,4615848,4615.848
17,351,7102720,7102.72
17,352,5428228,5428.228
17,353,5672943,5672.943
17,354,5596046,5596.046
17,355,6021080,6021.08
17,841,5408430,5408.43
17,842,5886216,5886.216
17,843,5825781,5825.781
17,844,5426365,5426.365
17,845,5991267,5991.267
17,846,7801474,7801.474
17,847,14693365,14693.365
17,848,6003424,6003.424
17,849,5338143,5338.143
17,850,5860122,5860.122
17,851,6452079,6452.079
17,852,5208634,5208.634
17,853,494715,494.715
17,854,7176036,7176.036
17,855,5461498,5461.498
17,856,5894471,5894.471
17,857,5460531,5460.531
17,858,5867670,5867.67
17,859,5537464,5537.464
17,860,5654112,5654.112
17,861,9909500,9909.5
17,862,5814853,5814.853
17,863,5749778,5749.778
17,864,5949928,5949.928
17,865,6366557,6366.557
17,866,5564671,5564.671
17,867,6270277,6270.277
17,868,5111288,5111.288
17,869,5512803,5512.803
17,870,6099961,6099.961
17,871,5379774,5379.774
17,872,4680259,4680.259
17,873,7273319,7273.319
17,874,5390917,5390.917
17,875,5796882,5796.882
17,876,5483961,5483.961
17,877,4320592,4320.592
17,878,1683127,1683.127
17,879,6327592,6327.592
17,880,5450025,5450.025
17,881,5940979,5940.979
17,882,1599458,1599.458
17,883,5797742,5797.742
17,884,6004559,6004.559
17,885,8278370,8278.37
17,886,5554874,5554.874
17,887,5580221,5580.221
17,888,6112273,6112.273
17,890,6167489,6167.489
17,891,5056041,5056.041
17,892,4719702,4719.702
17,893,7100259,7100.259
17,894,4117261,4117.261
17,895,5216430,5216.43
17,896,3606257,3606.257
17,897,5916935,5916.935
17,898,5965544,5965.544
17,899,5566752,5566.752
18,1,5655784,5655.784
18,2,3330622,3330.622
18,3,7108460,7108.46
18,4,5508182,5508.182
18,5,5839202,5839.202
18,6,6044282,6044.282
18,7,5184848,5184.848
18,8,5015613,5015.613
18,9,5826919,5826.919
18,10,5958964,5958.964
18,11,5786202,5786.202
18,13,4584572,4584.572
18,14,6996352,6996.352
18,15,5311917,5311.917
18,16,5572086,5572.086
18,17,5661881,5661.881
18,19,5564769,5564.769
18,20,1968059,1968.059
18,21,5952061,5952.061
18,22,5210629,5210.629
18,23,7272175,7272.175
18,24,5851987,5851.987
18,25,1381103,1381.103
18,26,3812678,3812.678
18,27,5521303,5521.303
18,28,5864160,5864.16
18,29,5753740,5753.74
18,30,4979886,4979.886
18,31,5280864,5280.864
18,32,7056189,7056.189
18,33,5458093,5458.093
18,34,5522481,5522.481
18,35,5701806,5701.806
18,36,5207799,5207.799
18,37,5565062,5565.062
18,39,5564602,5564.602
18,40,6088011,6088.011
18,42,5543277,5543.277
18,43,5513085,5513.085
18,44,4947851,4947.851
18,45,266407,266.407
18,46,2991889,2991.889
18,47,5216426,5216.426
18,48,4789974,4789.974
18,49,4106659,4106.659
18,50,7220820,7220.82
18,51,5947061,5947.061
18,52,1532441,1532.441
18,53,5406197,5406.197
18,54,5450160,5450.16
18,55,5615538,5615.538
18,56,5506121,5506.121
18,57,2763526,2763.526
18,58,5240106,5240.106
18,59,6278234,6278.234
18,60,823136,823.136
18,61,5698332,5698.332
18,62,374872,374.872
18,63,4942020,4942.02
18,64,5290591,5290.591
18,65,6740941,6740.941
18,66,5343416,5343.416
18,67,4524660,4524.66
18,68,5924803,5924.803
18,69,5067514,5067.514
18,70,5533145,5533.145
18,71,5040300,5040.3
18,72,204975,204.975
18,73,4374326,4374.326
18,74,5272402,5272.402
18,77,5602434,5602.434
18,78,3550361,3550.361
18,80,5485973,5485.973
18,81,5109852,5109.852
18,82,5213021,5213.021
18,83,5904384,5904.384
18,84,5113758,5113.758
18,85,4532294,4532.294
18,86,5433372,5433.372
18,87,5364301,5364.301
18,88,5371719,5371.719
18,89,6034867,6034.867
18,90,5126355,5126.355
18,91,5479058,5479.058
18,92,5341562,5341.562
18,93,5189372,5189.372
18,94,5260536,5260.536
18,95,6347098,6347.098
18,96,5577634,5577.634
18,97,5325212,5325.212
18,98,2651192,2651.192
18,99,5450617,5450.617
18,100,5093383,5093.383
18,101,5043236,5043.236
18,102,5793570,5793.57
18,103,3469654,3469.654
18,104,4528645,4528.645
18,105,5353455,5353.455
18,106,5086647,5086.647
18,107,261354,261.354
18,108,5748098,5748.098
18,109,5548679,5548.679
18,110,3464015,3464.015
18,111,5293071,5293.071
18,112,5649907,5649.907
18,113,5087131,5087.131
18,115,4104317,4104.317
18,116,5709235,5709.235
18,117,1683507,1683.507
18,118,5363032,5363.032
18,119,5403430,5403.43
18,120,5990036,5990.036
18,121,2087422,2087.422
18,122,3212165,3212.165
18,123,5144849,5144.849
18,125,5722678,5722.678
18,126,5570546,5570.546
18,127,5434184,5434.184
18,128,5122928,5122.928
18,129,5682791,5682.791
18,130,4294834,4294.834
18,131,5316324,5316.324
18,132,5784370,5784.37
18,133,5228287,5228.287
18,134,5541991,5541.991
18,135,1973641,1973.641
18,136,2409701,2409.701
18,137,1122890,1122.89
18,138,4647752,4647.752
18,139,5492738,5492.738
18,140,5220657,5220.657
18,141,5613401,5613.401
18,142,6464939,6464.939
18,143,6001018,6001.018
18,144,5504611,5504.611
18,145,5495986,5495.986
18,146,4667411,4667.411
18,147,6496971,6496.971
18,148,1484315,1484.315
18,149,5409667,5409.667
18,150,5478685,5478.685
18,151,5201586,5201.586
18,152,4763327,4763.327
18,153,2864062,2864.062
18,154,1971083,1971.083
18,155,405589,405.589
18,156,5594009,5594.009
18,157,5350400,5350.4
18,158,4556157,4556.157
18,159,5515031,5515.031
18,160,471278,471.278
18,161,5387867,5387.867
18,162,5354586,5354.586
18,163,5852742,5852.742
18,164,1408720,1408.72
18,165,6073543,6073.543
18,166,5902897,5902.897
18,167,5321999,5321.999
18,168,5157103,5157.103
18,169,6365565,6365.565
18,170,5344408,5344.408
18,171,1445583,1445.583
18,172,1243328,1243.328
18,173,5479129,5479.129
18,174,1939237,1939.237
18,337,6005676,6005.676
18,338,5616531,5616.531
18,339,5666330,5666.33
18,340,6402163,6402.163
18,341,5807829,5807.829
18,342,232794,232.794
18,343,5330265,5330.265
18,344,5635710,5635.71
18,345,6042229,6042.229
18,346,5100186,5100.186
18,347,5288346,5288.346
18,348,5981423,5981.423
18,349,1809591,1809.591
18,350,4587510,4587.51
18,351,7103963,7103.963
18,352,5440845,5440.845
18,353,10190749,10190.749
18,354,5607396,5607.396
18,355,5987884,5987.884
18,841,5424563,5424.563
18,842,5863093,5863.093
18,843,5828226,5828.226
18,844,5476989,5476.989
18,845,5978998,5978.998
18,846,7780751,7780.751
18,847,14679537,14679.537
18,848,6036234,6036.234
18,849,4066949,4066.949
18,850,3489515,3489.515
18,851,6402337,6402.337
18,852,5214562,5214.562
18,853,4855762,4855.762
18,854,7148494,7148.494
18,855,5453427,5453.427
18,856,5896688,5896.688
18,857,5443435,5443.435
18,858,5857767,5857.767
18,859,5565102,5565.102
18,860,5649565,5649.565
18,861,9971531,9971.531
18,862,5807555,5807.555
18,863,5601310,5601.31
18,864,6034391,6034.391
18,865,5793358,5793.358
18,866,5569820,5569.82
18,867,6281302,6281.302
18,868,5155732,5155.732
18,869,5472811,5472.811
18,870,6095746,6095.746
18,871,5348530,5348.53
18,872,2915015,2915.015
18,873,7235103,7235.103
18,874,5361340,5361.34
18,876,5497010,5497.01
18,877,6366454,6366.454
18,878,5811701,5811.701
18,879,6322656,6322.656
18,880,5484855,5484.855
18,881,5735060,5735.06
18,882,5822230,5822.23
18,883,5807129,5807.129
18,884,6036102,6036.102
18,885,8295159,8295.159
18,886,5568028,5568.028
18,887,5605425,5605.425
18,888,6102707,6102.707
18,890,6203264,6203.264
18,891,5062990,5062.99
18,892,4751679,4751.679
18,893,7236486,7236.486
18,894,6225963,6225.963
18,895,5290122,5290.122
18,896,5475816,5475.816
18,897,5989873,5989.873
18,898,6034426,6034.426
18,899,5593660,5593.66
18,900,5608737,5608.737
18,901,6109665,6109.665
18,902,5857883,5857.883
18,903,5829906,5829.906
18,904,6097467,6097.467
18,905,6588772,6588.772
18,906,5964585,5964.585
18,907,5325942,5325.942
18,908,8859484,8859.484
18,909,5707625,5707.625
18,910,6852338,6852.338
18,911,5131136,5131.136
18,912,4813299,4813.299
18,913,6322006,6322.006
18,914,6770571,6770.571
18,915,5540978,5540.978
18,916,6011110,6011.11
18,917,5451213,5451.213
18,918,6002953,6002.953
18,926,5538287,5538.287
18,927,4673611,4673.611
18,928,5989812,5989.812
18,930,6161983,6161.983
18,931,6574483,6574.483
18,932,4417308,4417.308
18,933,927067,927.067
18,936,6437013,6437.013
18,937,5077783,5077.783
18,938,4755105,4755.105
18,939,6378350,6378.35
18,940,5338032,5338.032
18,941,5910491,5910.491
18,942,6680761,6680.761
18,943,6204252,6204.252
18,944,5531570,5531.57
18,945,5939779,5939.779
18,948,6497218,6497.218
18,949,605435,605.435
18,950,6035881,6035.881
18,951,5581179,5581.179
18,952,6102447,6102.447
18,953,7188183,7188.183
18,954,732950,732.95
18,955,5677183,5677.183
18,956,5295813,5295.813
18,957,5700896,5700.896
18,958,5348652,5348.652
18,959,5452170,5452.17
18,960,141859,141.859
18,961,4652226,4652.226
18,962,5112756,5112.756
18,963,5914592,5914.592
18,964,5242778,5242.778
18,965,5915617,5915.617
18,966,6072962,6072.962
18,967,10943329,10943.329
18,968,1362839,1362.839
18,974,4553814,4553.814
19,19,5569328,5569.328
19,20,5533638,5533.638
19,21,822022,822.022
19,36,5131618,5131.618
19,37,5597142,5597.142
19,38,5134950,5134.95
19,39,5537097,5537.097
19,40,6069518,6069.518
19,41,6275610,6275.61
19,42,5533434,5533.434
19,43,104767,104.767
19,44,3553995,3553.995
19,45,7672997,7672.997
19,46,3461599,3461.599
19,47,5222147,5222.147
19,48,4729356,4729.356
19,49,4903683,4903.683
19,50,6087732,6087.732
19,51,1268819,1268.819
19,52,5354983,5354.983
19,72,214793,214.793
19,136,4808878,4808.878
19,137,1958335,1958.335
20,1,5394225,5394.225
20,2,3243504,3243.504
20,3,7063485,7063.485
20,4,5515369,5515.369
20,5,5858143,5858.143
20,6,1230236,1230.236
20,7,5192309,5192.309
20,8,4969328,4969.328
20,9,5812562,5812.562
20,10,2555011,2555.011
20,11,2377282,2377.282
20,12,5034870,5034.87
20,13,4667113,4667.113
20,14,6986598,6986.598
20,15,5300443,5300.443
20,16,5562733,5562.733
20,17,5643414,5643.414
20,19,3896494,3896.494
20,22,5272085,5272.085
20,23,7267399,7267.399
20,24,5838567,5838.567
20,25,5568310,5568.31
20,27,5514156,5514.156
20,28,1943411,1943.411
20,29,5784964,5784.964
20,30,4993970,4993.97
20,31,5207494,5207.494
20,32,7046572,7046.572
20,33,5461099,5461.099
20,34,5581742,5581.742
20,35,5689446,5689.446
20,42,5537748,5537.748
20,46,5824656,5824.656
20,47,5267110,5267.11
20,48,4744650,4744.65
20,49,956795,956.795
20,50,5250187,5250.187
20,51,5931904,5931.904
20,52,2661278,2661.278
20,337,5999195,5999.195
20,338,2619257,2619.257
20,339,5628412,5628.412
20,340,6435473,6435.473
20,341,5795439,5795.439
20,342,6613803,6613.803
20,343,3601701,3601.701
20,344,5671273,5671.273
20,345,6029571,6029.571
20,346,5114934,5114.934
20,347,5263985,5263.985
20,348,6084823,6084.823
20,349,5178256,5178.256
20,350,4612768,4612.768
20,351,7073872,7073.872
20,352,5427323,5427.323
20,353,8980709,8980.709
20,354,5591803,5591.803
20,355,5976837,5976.837
20,841,5370259,5370.259
20,842,5859832,5859.832
20,843,5823424,5823.424
20,844,5417558,5417.558
20,845,5943301,5943.301
20,846,7778373,7778.373
20,847,14682246,14682.246
20,848,5976169,5976.169
20,849,5337707,5337.707
20,850,5898255,5898.255
20,851,6405925,6405.925
20,852,5204893,5204.893
20,853,4846172,4846.172
20,854,7146757,7146.757
20,855,5455433,5455.433
20,856,5881994,5881.994
20,857,5435002,5435.002
20,858,174331,174.331
20,859,5554447,5554.447
20,860,5651704,5651.704
20,861,9967339,9967.339
20,862,5817412,5817.412
20,863,5710990,5710.99
20,864,6016721,6016.721
20,865,6367900,6367.9
20,866,5556881,5556.881
20,867,3738963,3738.963
20,868,5116124,5116.124
20,869,5469594,5469.594
20,870,6077117,6077.117
20,871,5362154,5362.154
20,872,4277327,4277.327
20,873,7226144,7226.144
20,874,5336242,5336.242
20,875,5788651,5788.651
20,876,5470744,5470.744
20,877,6362830,6362.83
20,878,5755944,5755.944
20,879,6332109,6332.109
20,880,5425571,5425.571
20,881,5936681,5936.681
20,882,5799470,5799.47
20,883,5760498,5760.498
20,884,5994869,5994.869
20,885,8275944,8275.944
20,886,5529143,5529.143
20,887,4362004,4362.004
20,888,6074711,6074.711
20,890,6161904,6161.904
20,891,5022196,5022.196
20,892,4713352,4713.352
20,893,7153132,7153.132
20,894,6193701,6193.701
20,895,5209301,5209.301
20,896,5472187,5472.187
20,897,5886106,5886.106
20,898,5957148,5957.148
20,899,5556300,5556.3
20,900,342384,342.384
20,901,6050508,6050.508
20,902,6012622,6012.622
20,903,5863822,5863.822
20,904,6141857,6141.857
20,905,602212,602.212
20,906,5958077,5958.077
20,907,2702108,2702.108
20,908,8865958,8865.958
20,909,5666928,5666.928
20,910,6826022,6826.022
20,911,5128752,5128.752
20,912,4810201,4810.201
20,913,7218329,7218.329
20,914,6732143,6732.143
20,915,5576929,5576.929
20,916,6100519,6100.519
20,917,5453975,5453.975
20,918,6014664,6014.664
20,926,5548590,5548.59
20,927,6065793,6065.793
20,928,5984996,5984.996
20,929,5749798,5749.798
20,930,6117897,6117.897
20,931,6562906,6562.906
20,932,5563048,5563.048
20,933,5435111,5435.111
20,934,5513172,5513.172
20,936,6369985,6369.985
20,937,5008582,5008.582
20,938,4705730,4705.73
20,939,7282118,7282.118
20,940,5307358,5307.358
20,941,5836977,5836.977
20,942,6656084,6656.084
20,943,4278372,4278.372
20,944,5483334,5483.334
20,945,5953910,5953.91
20,948,6505208,6505.208
20,950,5971667,5971.667
20,952,6105598,6105.598
20,953,7184979,7184.979
20,954,5470307,5470.307
20,955,5589062,5589.062
20,956,1876139,1876.139
20,957,5782485,5782.485
20,958,6058328,6058.328
20,959,5476770,5476.77
20,960,6336452,6336.452
20,961,4669079,4669.079
20,962,6976644,6976.644
20,964,5223602,5223.602
20,965,5935752,5935.752
20,966,6048715,6048.715
20,967,10887669,10887.669
20,968,5884856,5884.856
20,969,5051672,5051.672
20,970,5862408,5862.408
20,971,5633374,5633.374
20,972,5289360,5289.36
20,973,5759987,5759.987
20,974,6284340,6284.34
20,975,5621061,5621.061
20,976,7441549,7441.549
20,977,4909181,4909.181
20,978,4981419,4981.419
20,979,5986713,5986.713
20,980,5085178,5085.178
20,981,4568629,4568.629
20,983,5438652,5438.652
20,984,478559,478.559
20,985,5641134,5641.134
20,986,5856630,5856.63
20,987,5486262,5486.262
20,988,5673392,5673.392
20,989,5373283,5373.283
20,990,5521940,5521.94
20,991,5771666,5771.666
20,992,6229620,6229.62
20,993,5757556,5757.556
20,994,6182143,6182.143
20,995,5311377,5311.377
20,996,5473320,5473.32
20,997,4919205,4919.205
20,998,5249784,5249.784
20,999,4033692,4033.692
20,1000,5853550,5853.55
20,1001,5014476,5014.476
20,1002,4630635,4630.635
20,1003,6711556,6711.556
20,1004,5252668,5252.668
20,1005,5306935,5306.935
20,1006,5676865,5676.865
20,1007,5926167,5926.167
20,1008,5256063,5256.063
20,1009,5982963,5982.963
20,1010,5184434,5184.434
20,1011,5697363,5697.363
20,1012,5540094,5540.094
20,1013,5524681,5524.681
20,1014,5759610,5759.61
20,1015,6211039,6211.039
20,1016,5345742,5345.742
20,1017,5133994,5133.994
20,1018,4941432,4941.432
20,1019,4884913,4884.913
20,1020,6278608,6278.608
20,1021,5765229,5765.229
20,1022,5052132,5052.132
20,1023,4565952,4565.952
20,1024,7113667,7113.667
20,1025,2729330,2729.33
20,1026,4920098,4920.098
20,1027,5810670,5810.67
20,1028,723130,723.13
20,1029,5005347,5005.347
20,1030,5710072,5710.072
20,1031,5480284,5480.284
20,1032,101037,101.037
20,1033,5777961,5777.961
20,1034,5323140,5323.14
20,1035,4855363,4855.363
20,1036,5543813,5543.813
20,1037,5121655,5121.655
20,1038,588850,588.85
20,1039,8405043,8405.043
20,1040,5655467,5655.467
20,1041,5790451,5790.451
20,1042,5420291,5420.291
20,1043,5340883,5340.883
20,1044,6171273,6171.273
20,1045,7192774,7192.774
20,1046,5497725,5497.725
20,1047,5811876,5811.876
20,1051,5074067,5074.067
20,1052,5552439,5552.439
20,1053,7279044,7279.044
20,1054,5679629,5679.629
20,1055,5637046,5637.046
20,1056,5989411,5989.411
20,1057,8017795,8017.795
20,1058,4988210,4988.21
20,1059,5325436,5325.436
20,1060,4982087,4982.087
20,1061,6095184,6095.184
20,1062,7485058,7485.058
20,1063,214550,214.55
20,1064,5424941,5424.941
20,1065,4938986,4938.986
20,1066,5442256,5442.256
20,1067,5519986,5519.986
20,1069,5712119,5712.119
20,1070,5929144,5929.144
20,1071,5568145,5568.145
20,1072,7119788,7119.788
20,1073,5484872,5484.872
20,1076,2083344,2083.344
20,1077,5598878,5598.878
20,1078,5438918,5438.918
20,1079,5867098,5867.098
20,1080,7043801,7043.801
20,1081,5730040,5730.04
20,1082,5826002,5826.002
20,1083,8292667,8292.667
20,1084,5101144,5101.144
20,1085,5466606,5466.606
20,1086,5987143,5987.143
20,1087,5231001,5231.001
20,1088,5833780,5833.78
20,1089,888225,888.225
20,1091,7400270,7400.27
20,1092,3750362,3750.362
20,1093,6197041,6197.041
20,1094,5976227,5976.227
20,1095,5940227,5940.227
20,1096,5349812,5349.812
21,1,5663158,5663.158
21,2,3196065,3196.065
21,3,7088816,7088.816
21,4,5521893,5521.893
21,5,5870740,5870.74
21,6,6109322,6109.322
21,7,390696,390.696
21,8,5040850,5040.85
21,9,5865637,5865.637
21,10,5906239,5906.239
21,11,5814903,5814.903
21,12,5031934,5031.934
21,13,4668562,4668.562
21,14,7046227,7046.227
21,15,5315039,5315.039
21,16,5613746,5613.746
21,17,5646897,5646.897
21,19,5509648,5509.648
21,20,5468446,5468.446
21,21,5908846,5908.846
21,23,3656637,3656.637
21,24,4370673,4370.673
21,25,5557032,5557.032
21,26,2592620,2592.62
21,27,5564967,5564.967
21,28,5924943,5924.943
21,29,5764448,5764.448
21,30,5089083,5089.083
21,31,1205808,1205.808
21,32,7079875,7079.875
21,33,1755954,1755.954
21,34,5570681,5570.681
21,35,5709395,5709.395
21,36,5195239,5195.239
21,37,5600568,5600.568
21,38,5689216,5689.216
21,39,5512172,5512.172
21,40,6040909,6040.909
21,41,4470074,4470.074
21,42,5504282,5504.282
21,43,5506410,5506.41
21,44,4912361,4912.361
21,45,7599782,7599.782
21,46,5777976,5777.976
21,47,5261652,5261.652
21,48,4719466,4719.466
21,49,157259,157.259
21,50,7273443,7273.443
21,51,5965078,5965.078
21,52,211978,211.978
21,53,2119841,2119.841
21,54,5440529,5440.529
21,55,5706291,5706.291
21,56,5506686,5506.686
21,57,5832881,5832.881
21,58,5205710,5205.71
21,59,6285188,6285.188
21,60,5171903,5171.903
21,61,5692987,5692.987
21,62,5691794,5691.794
21,63,5573068,5573.068
21,64,5296507,5296.507
21,65,1777916,1777.916
21,66,5377676,5377.676
21,67,4524020,4524.02
21,68,5896944,5896.944
21,69,5057366,5057.366
21,70,5544038,5544.038
21,71,5057336,5057.336
21,72,3550778,3550.778
21,73,412995,412.995
21,74,439330,439.33
21,75,5294766,5294.766
21,76,6401615,6401.615
21,77,5558580,5558.58
21,78,2455913,2455.913
21,80,5499266,5499.266
21,81,5087502,5087.502
21,82,5239186,5239.186
21,83,5887300,5887.3
21,84,5112427,5112.427
21,85,4486634,4486.634
21,86,1200697,1200.697
21,87,5400792,5400.792
21,88,5343845,5343.845
21,89,6019732,6019.732
21,90,5122074,5122.074
21,91,5544626,5544.626
21,92,5334515,5334.515
21,93,5181263,5181.263
21,94,5329949,5329.949
21,95,172582,172.582
21,96,5628549,5628.549
21,97,5324952,5324.952
21,98,5640119,5640.119
21,99,5456314,5456.314
21,100,5095588,5095.588
21,101,5101950,5101.95
21,102,5753595,5753.595
21,103,5569378,5569.378
21,104,4553879,4553.879
21,105,5417884,5417.884
21,106,5123261,5123.261
21,107,5345293,5345.293
21,108,5201217,5201.217
21,110,5477748,5477.748
21,111,4983822,4983.822
21,112,3966042,3966.042
21,113,4524379,4524.379
21,114,6206017,6206.017
21,115,1606535,1606.535
21,116,5727655,5727.655
21,117,3394296,3394.296
21,118,4109980,4109.98
21,119,5213856,5213.856
21,120,2470205,2470.205
21,121,4538010,4538.01
21,122,5685433,5685.433
21,123,3249005,3249.005
21,125,5752699,5752.699
21,126,544523,544.523
21,127,1714887,1714.887
21,128,451031,451.031
21,129,5681527,5681.527
21,130,6346388,6346.388
21,131,5658923,5658.923
21,132,2666847,2666.847
21,133,5524779,5524.779
21,135,4782910,4782.91
21,136,6177805,6177.805
21,137,4298781,4298.781
21,138,4650874,4650.874
21,139,5479142,5479.142
21,140,3736132,3736.132
21,141,5930501,5930.501
21,142,4050182,4050.182
21,143,6005963,6005.963
21,144,2840883,2840.883
21,145,5542119,5542.119
21,146,330188,330.188
21,147,3602209,3602.209
21,149,5463678,5463.678
21,150,5679036,5679.036
21,151,5179892,5179.892
21,152,4761350,4761.35
21,153,5529186,5529.186
21,154,4112744,4112.744
21,155,4645368,4645.368
21,156,5585344,5585.344
21,157,4795042,4795.042
21,158,5687152,5687.152
21,159,5535169,5535.169
21,160,5558319,5558.319
21,161,5333260,5333.26
21,162,5647458,5647.458
21,163,6141557,6141.557
21,164,6586735,6586.735
21,165,6087678,6087.678
21,166,5904489,5904.489
21,169,2898966,2898.966
21,170,1146271,1146.271
21,171,5311870,5311.87
21,172,3674773,3674.773
21,173,5480802,5480.802
21,174,5764755,5764.755
21,175,5735078,5735.078
21,176,3100942,3100.942
21,177,5667002,5667.002
21,178,6572705,6572.705
21,179,5722704,5722.704
21,180,6096509,6096.509
21,181,4311840,4311.84
21,182,5604758,5604.758
21,183,5151478,5151.478
21,184,808949,808.949
21,185,4345466,4345.466
21,186,5235252,5235.252
21,187,100305,100.305
21,188,4530379,4530.379
21,189,5894562,5894.562
21,190,5030733,5030.733
21,191,4199474,4199.474
21,192,5839574,5839.574
21,193,6604613,6604.613
21,194,1581139,1581.139
21,195,2446622,2446.622
21,196,6695070,6695.07
21,197,6074018,6074.018
21,198,5753090,5753.09
21,199,6450547,6450.547
21,200,1681035,1681.035
21,201,4879011,4879.011
21,202,6356358,6356.358
21,203,3571342,3571.342
21,204,4631752,4631.752
21,205,5596149,5596.149
21,206,5343837,5343.837
21,207,1347560,1347.56
21,208,5827629,5827.629
21,209,2386078,2386.078
21,210,5544061,5544.061
21,211,7225206,7225.206
21,212,5500663,5500.663
21,213,4663865,4663.865
21,214,6016244,6016.244
21,215,5285716,5285.716
21,216,4371576,4371.576
21,217,3472838,3472.838
21,218,5653470,5653.47
21,219,4630480,4630.48
21,220,5268126,5268.126
21,222,5445270,5445.27
21,223,5945717,5945.717
21,224,3249621,3249.621
21,227,5665170,5665.17
21,228,2837729,2837.729
21,230,183566,183.566
21,231,5804064,5804.064
21,232,176966,176.966
21,233,5644161,5644.161
22,1,5656591,5656.591
22,2,3377982,3377.982
22,3,7127189,7127.189
22,4,5545961,5545.961
22,5,5852258,5852.258
22,6,6051948,6051.948
22,7,4286463,4286.463
22,8,5010503,5010.503
22,9,5827778,5827.778
22,10,5973132,5973.132
22,11,5751289,5751.289
22,12,5066456,5066.456
22,13,4581706,4581.706
